Formula,Sites,Energy above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Bulk Modulus Voigt,Bulk Modulus Reuss,Bulk Modulus VRH,Shear Modulus Voigt,Shear Modulus Reuss,Shear Modulus VRH
BaCa3,4,0.03701716,0.03701716,False,189.87622079993469,2.252467953758166,0.0,,,,,,
BaCa3,8,0.03717825875,0.03717825875,False,392.430958036104,2.179696039644328,0.0,,,,,,
BaCa3,4,0.0385465025,0.0385465025,False,183.5737494381932,2.3297998969975837,0.0,,,,,,
BaCa3,4,0.042773251249998,0.042773251249998,False,189.94513134013164,2.251650776806197,0.0,,,,,,
BaCd,2,0.0,-0.309211824999999,True,76.8726082726064,5.394635550077065,0.0,19.668,19.668,19.668,12.888,11.35,12.119
BaCd11,24,0.0,-0.12608137708333,True,567.0802783541673,8.045874147453542,0.0,,,,,,
BaCd2,6,0.0,-0.309593153333333,True,192.04942806602207,6.262581133263142,0.0,26.761,26.293,26.527,8.623,6.996,7.81
BaCd3,8,0.03030112,-0.221404224999998,False,257.9292293888383,6.110400293234832,0.0,,,,,,
BaCd3,8,0.049114817132352,-0.242133777499997,False,251.2361353475221,6.273185331048502,0.0,,,,,,
BiI3,8,0.08637266125,-0.68001425625,False,401.1833457812285,4.881606473122021,2.2293,,,,,,
BiI3,16,0.020190190625,-0.746196726874999,False,887.4182123990354,4.413745831021496,2.297,,,,,,
BiI3,16,0.034178165,-0.7322087525000011,False,781.2258153796927,5.013708403178051,2.7889,,,,,,
BiI3,16,0.001706525624996,-0.764680391875004,False,747.437392091613,5.240356552657865,2.808099999999999,,,,,,
BiI3,8,0.0,-0.7663869175000011,True,367.81189633263233,5.324512983950062,2.5349,3.949,1.386,2.668,2.594999999999999,1.305,1.95
BiI3,8,0.002605911249999,-0.76378100625,False,368.32454101844337,5.317102173695045,2.4854,4.646,2.58,3.613,2.927,1.417,2.172
BiI4,10,0.047583524,-0.56552601,False,533.722532834078,4.459018931352819,0.471,,,,,,
BiI5,24,0.013227185416666,-0.497697426249999,False,1885.6851776041551,2.9711624947683872,0.068199999999999,,,,,,
BiN,2,1.153912832500005,1.153912832500005,False,32.14420679423296,11.519300920011288,0.0,116.636,116.636,116.636,45.04,-31.646,6.697
BiN,4,0.494964342500004,0.494964342500004,False,74.82746707021785,9.89686823290096,0.8527,,,,,,
BiN,4,0.495050737500001,0.495050737500001,False,74.81966579578068,9.89790015658482,0.8331000000000001,,,,,,
BiO,2,0.485484115000002,-0.8826218975000001,False,43.25985820949069,8.635898557196244,0.0,,,,,,
BiO2,24,0.175435638749999,-1.284328487916667,False,539.071972397949,5.9384334015067735,0.774099999999999,,,,,,
BiO2,12,0.020720133333332,-1.439043993333334,False,190.91118669607903,8.384115834449068,0.0,,,,,,
BiO2,6,0.226437298333333,-1.233326828333333,False,122.65698924152107,6.5247871859968445,0.0,,,,,,
BiO2,12,0.071583348333332,-1.388180778333334,False,174.09611995196929,9.19389532514365,0.0,,,,,,
BiO2,36,0.157366626111111,-1.302397500555556,False,668.5693775276126,7.182298010437748,0.4205,,,,,,
BiO2,12,0.167040652499999,-1.292723474166666,False,224.0060928169356,7.145437354956831,0.0,,,,,,
BiO2,24,0.079097027499999,-1.380667099166667,False,439.6003064240241,7.282167368683094,0.518899999999999,,,,,,
BiO2,48,0.085854954791667,-1.373909171875,False,784.9124310990888,8.156943067448976,0.0301,,,,,,
BiO2,36,0.173762384999998,-1.286001741666668,False,719.8168346971186,6.67095332950456,0.353899999999999,,,,,,
BiO2,12,0.1861677875,-1.2735963391666671,False,242.6395635809435,6.5967045098896175,0.8823000000000001,,,,,,
BiO2,12,0.089710354166666,-1.3700537725,False,244.83094006721512,6.537660243891679,0.0,,,,,,
BiO2,6,0.483613956666666,-0.97615017,False,95.16902553569588,8.409361629702195,0.0,,,,,,
BiO2,12,0.244699474166666,-1.2150646525,False,244.86402794276503,6.536776825896987,0.0,55.273,55.273,55.273,-236.694,34.016,-101.339
BiO2,12,0.072394278333334,-1.387369848333333,False,184.72501301409787,8.664887755238118,0.0,1458444.896,-40219.236,709112.83,716730.938,52.184,358391.561
BiO2,12,0.417143809999999,-1.042620316666667,False,214.52717488126,7.461159660718959,0.0,,,,,,
BiO2,12,0.378532845833332,-1.081231280833334,False,185.3222869370713,8.636961748133245,0.0,,,,,,
BiO2,3,0.102036346666666,-1.3577277800000012,False,41.85278726564999,9.561020949408448,0.0,140.204,140.204,140.204,50.3,42.467,46.383
BiO2,12,0.0,-1.459764126666667,True,170.96578385970207,9.362232999004997,1.1596,74.692,28.269,51.48,41.488,16.32,28.904
BiO2,6,0.101931710000002,-1.357832416666665,False,105.46013171939974,7.588751679216892,0.0,,,,,,
BiPb,2,0.084652902499996,0.084652902499996,False,62.34883262829891,11.084149996411403,0.0,,,,,,
BiPb4,5,0.03233875,0.032338750000008,False,159.69552603117825,10.791002976597666,0.0,,,,,,
BiPd,4,0.0,-0.299458342500003,True,90.43155709596122,11.583007141312558,0.0,89.647,89.64,89.644,26.488,23.66,25.074
BiPd,16,0.040217626875005,-0.259240715624997,False,343.2600626395924,12.20613156785826,0.0,,,,,,
BiPd,16,0.008359552499996,-0.291098790000006,False,351.1362823266284,11.932339941654597,0.0,,,,,,
BiPd,16,0.010699293125,-0.288759049375002,False,351.6916111084157,11.913498514693098,0.0,,,,,,
BiPd3,4,0.024378722499996,-0.209013891250002,False,69.48894325483194,12.623070371636668,0.0,,,,,,
BiPd3,16,0.0,-0.233392613749998,True,277.33741253818795,12.651215178343522,0.0,,,,,,
BiPt,4,0.0,-0.294186384999996,True,92.0536003344051,14.577696454779844,0.0,,,,,,
BiPt,4,0.244161652499997,-0.050024732499998,False,95.68977994030256,14.02374886933338,0.0,,,,,,
BiPt3,4,0.155978428750003,0.008885236250002,False,73.37561098820524,17.974009488949633,0.0,,,,,,
BiPt3,4,0.148711328750003,0.001618136250002,False,73.12340518906908,18.036002628015304,0.0,,,,,,
BiRh,4,0.0,-0.193270810000001,True,84.17634928359531,12.305088678219295,0.0,112.206,111.789,111.998,41.326,36.136,38.731
BiRh,4,0.304791172499996,0.111520362499994,False,83.8099672852993,12.358881360941492,0.0,107.757,96.246,102.002,31.099,28.482,29.791
BiS,4,0.293958552500001,-0.05155433848958,False,174.47067767262908,4.588338956019509,0.0,,,,,,
BiS,20,0.228033912500002,-0.117478978489572,False,1025.2834449554955,3.903947786278729,0.0,,,,,,
BiS,24,0.229956892500005,-0.115555998489578,False,1196.5052264612875,4.014344054723682,0.0,,,,,,
BiS2,6,0.441812015833335,0.096299124843743,False,225.41313396492535,4.023816010342321,0.0,2.272,1.174,1.722999999999999,0.673,0.48,0.5760000000000001
BiS2,12,0.018465811614589,-0.327047079375001,False,298.2536256622672,6.082212582499074,1.066599999999999,29.724,17.266,23.495,17.332,6.2620000000000005,11.797
BiS3,8,0.464265904843749,0.205131236601562,False,170.13249144582247,5.9571886540749865,0.0,,,,,,
BiSb,2,0.0,-0.006925372499999,True,68.25111255856382,8.0468630402421,0.1101,,,,,,
BiSe,4,0.272561399166669,-0.08916938036458,False,315.31246899082106,3.032777514842582,0.0,,,,,,
BiSe,4,0.270474174166672,-0.091256605364577,False,222.9053252654936,4.290039122958967,0.0,,,,,,
BiSe,8,0.168283112916668,-0.193447666614581,False,261.62427154236184,7.310274084795859,0.0,,,,,,
BiSe,8,0.129083205416669,-0.232647574114579,False,271.238755870869,7.051149921658852,0.0,,,,,,
BiSe,12,0.003792584166667,-0.357938195364586,False,373.7471693883052,7.675824550082467,0.0,,,,,,
BiSe,2,0.151179276666667,-0.210551502864582,False,58.43958224992929,8.18171972906273,0.0,56.128,56.128,56.128,27.059,7.704,17.381
BiSe,4,0.267049231666668,-0.094681547864581,False,227.8054264476393,4.197760259783184,0.0,7.571,-0.668,3.452,2.457,2.438,2.447
BiSe2,12,0.021139135989585,-0.340591643541666,False,348.0593196046974,7.001708196673084,0.6721,,,,,,
BiTe,2,0.356273732500007,0.127606229166673,False,62.50561811333285,8.94167468656128,0.0,,,,,,
BiTe,2,0.115294252500007,-0.113373250833326,False,67.44913067778236,8.286317371855423,0.0,,,,,,
BiTe,12,0.000333177499996,-0.228334325833335,False,430.9497328031064,7.78148624828885,0.0,25.9,20.195,23.047,17.099,12.587,14.843
BiTe,2,0.104258557500003,-0.12440894583333,False,68.86661599211651,8.115759649288345,0.0,47.617,47.617,47.617,25.916,10.235,18.075
BiTe3,4,0.037764391249993,-0.133736236250001,False,133.8100647375016,7.343800894020271,0.0,,,,,,
Br2Cl3,5,0.034135243999998,-0.253516416000001,False,221.8088521820568,1.992619759724252,0.0,,,,,,
Br2O,12,0.044283101944444,-0.066103085,False,285.75215638902927,4.086549121259138,1.3935,5.952,4.055,5.004,3.506,1.677,2.591
Br2O3,40,0.0,-0.198695136500001,True,764.8048299722651,3.609499311286582,1.7587000000000002,,,,,,
Br3N,4,1.477386134999999,1.477386134999999,False,83.09548987123704,5.070188694113458,0.0,40.19,40.19,40.19,-63.117,85.943,11.413
BrCl,4,0.0006782575,-0.3588863175,False,151.59680009781542,2.527161588927714,1.8129,,,,,,
BrCl,4,0.0,-0.359564575,True,158.36993217183098,2.419080471638261,1.783,,,,,,
BrCl,4,0.0,-0.019922322500001,True,123.10144484216356,3.11214552114122,1.7759,,,,,,
BrCl,4,0.096000367499999,-0.2635642075,False,159.51887392997472,2.401656937346041,1.3235,2.204,1.413,1.808,2.983,1.096,2.04
BrF3,8,0.0,-1.24064686125,True,125.08250317300543,3.634824695074091,2.211,7.85,5.745,6.798,4.632,2.897,3.764
BrF5,12,0.0,-1.326850845833333,True,177.0242604240604,3.281151029412528,3.4507,,,,,,
BrN,2,2.080652324999999,2.080652324999999,False,29.13870415311359,5.351726875098168,0.0,,,,,,
BrN,2,2.687782439999999,2.687782439999999,False,28.30138105224965,5.510062771631311,0.0,,,,,,
BrN,4,1.8339505349999992,1.8339505349999992,False,69.00878959504784,4.519493445308689,0.0,,,,,,
BrN3,32,0.490177984687499,0.490177984687499,False,811.1863477064139,1.996677895603042,2.0113,,,,,,
BrN4,20,0.777365737499999,0.777365737499999,False,320.92144609110585,2.813378868922489,0.260399999999999,,,,,,
BrO,2,0.742095395416666,0.576516114999999,False,39.06943057412212,4.076111168747045,0.0,,,,,,
BrO,2,0.9085731804166672,0.7429938999999991,False,29.846062839913976,5.335757120593981,0.0,,,,,,
BrO2,12,0.371133702083333,0.205554421666666,False,250.0005322790057,2.9730972069219237,0.0,,,,,,
BrO3,8,0.351677129062499,0.227492668749999,False,122.90335173670648,3.456156350545725,0.0,,,,,,
BrO3,8,0.2369396990625,0.11275523875,False,165.80944530266854,2.5618154552823693,0.0,,,,,,
BrO4,20,0.367534448749999,0.2681868805,False,501.0190315309947,1.907745722281721,0.1509,,,,,,
BrO4,20,0.197551227749999,0.0982036595,False,350.31843608836715,2.7284231022996552,0.7772999999999991,,,,,,
C10F3,156,0.323600285112178,-0.22567825508013,False,1874.5860759155455,1.882560475191947,2.2032,,,,,,
C11F7,36,0.366633629895833,-0.559002428576386,False,511.5820114377755,1.7210133562689292,2.2206,,,,,,
C11N4,15,0.310883527166666,0.310883527166665,False,87.72141132327386,3.56151693985609,2.434899999999999,,,,,,
C11N4,15,1.364933617666668,1.364933617666667,False,91.522631931394,3.413596023441687,0.0,,,,,,
C13Cl12,50,0.137953838149998,0.038527733,False,1059.9421672401463,1.822228048962978,2.465999999999999,,,,,,
C13Cl3,192,0.236269322936196,0.197431000611979,False,2773.040401182257,1.886254595233897,2.1018,,,,,,
C13F7,240,0.268468829322916,-0.564603623302083,False,2818.1666943919777,2.044342705541811,1.1244,,,,,,
C15Br7,88,0.209926066825283,0.12402941806818,False,1640.114556747427,2.9947896956335223,1.2164,,,,,,
C15S4,152,0.285421697669171,0.28542169766917,False,2595.5765843165213,1.578514129877359,1.519499999999999,,,,,,
C16Cl,272,0.330489699797793,0.318305128088234,False,3357.003343459194,1.801506107356267,1.316699999999999,,,,,,
C17F5,176,0.299989371676135,-0.240966766392044,False,1952.6129712072363,2.035385332582556,1.056699999999999,,,,,,
C20Cl3,184,0.270415032513586,0.243397069157609,False,2453.6612024126825,1.876373169573289,1.46,,,,,,
C28Cl5,132,0.286185398551134,0.254800895662878,False,1777.450378714048,1.919140116057209,1.354199999999999,,,,,,
C2F,108,0.244042391550925,-0.5493599442824071,False,1220.6030826153587,2.106907917295483,2.1158,,,,,,
C2N,72,0.373737452916666,0.373737452916665,False,1376.9419611997475,1.10065023725852,3.118999999999999,,,,,,
C2N3,10,0.558960953999999,0.558960953999999,False,67.4753454791871,3.250505499099374,0.0,,,,,,
C2S,48,0.281776048601189,0.281776048601188,False,966.5356181765771,1.541731628773801,2.5888,,,,,,
C2S3,20,0.274819690607142,0.274819690607144,False,444.05048455805706,1.798210208865676,1.880799999999999,,,,,,
C2S3,40,0.243854096607142,0.243854096607144,False,898.8416329180352,1.776722584582068,1.7265,,,,,,
C37F21,116,0.234440508523706,-0.6273585803987081,False,1399.131786182808,2.001864544663951,2.0208,,,,,,
C3F2,60,0.304569545166667,-0.647513257833333,False,707.6706892023151,2.084493135191547,2.9499,,,,,,
C3F5,64,0.231314351328125,-1.256315028359374,False,803.8017642196845,2.165416130888376,4.5774,,,,,,
C3F5,64,0.233113258984374,-1.254516120703124,False,789.9829726748515,2.203294712016836,4.573,,,,,,
C3N,4,4.366899648124998,4.366899648124998,False,36.53778614078446,2.274121971310003,0.0,105.148,105.148,105.148,0.6990000000000001,-335.293,-167.297
C3N,4,2.096777465624998,2.096777465624998,False,64.10812168435855,1.29611319225497,0.0,,,,,,
C3N,8,3.801161269062501,3.801161269062501,False,76.57567187632745,2.170177034293078,0.0,,,,,,
C3N,8,2.821367385624998,2.821367385624998,False,70.35053840076478,2.362210272576416,0.0,,,,,,
C3N,8,0.310686543124999,0.310686543124999,False,68.9130156339325,2.411485884964529,0.0,,,,,,
C3N,16,1.364958302499999,1.364958302499999,False,207.0067502397812,1.6055782171264892,0.0,,,,,,
C3N,4,1.798633955624998,1.798633955624998,False,38.02647486195838,2.185092952933919,0.0,,,,,,
C3N,4,4.211795025624998,4.211795025624998,False,27.31477241871766,3.041994308868744,0.0,,,,,,
C3N,4,4.403933908124999,4.403933908124999,False,30.158468645495947,2.755159196658795,0.0,158.721,158.721,158.721,-159.191,-153.383,-156.287
C3N,8,0.516607649374998,0.516607649374998,False,86.41992727676273,1.922968113122361,0.0,,,,,,
C3N,32,3.192666354374998,3.192666354374998,False,335.4546885121836,1.9815822545647024,0.0,,,,,,
C3N,16,0.660527049999998,0.660527049999998,False,188.48630577331463,1.763340459241955,0.0,,,,,,
C3N,16,0.931345706249999,0.931345706249999,False,167.27913308407776,1.986891747078118,0.0,,,,,,
C3N,32,2.636251998437498,2.636251998437498,False,399.63435415937823,1.663348135734024,0.0,,,,,,
C3N2,20,0.2650288765,0.265028876499999,False,131.9865944903351,3.223056256602421,3.254699999999999,,,,,,
C3N2,20,0.264707337499999,0.264707337499999,False,131.51207207047366,3.234685701946518,3.745799999999999,,,,,,
C3N4,7,2.384034308214285,2.384034308214286,False,103.38545860574196,1.478616063997733,0.0,,,,,,
C3N4,14,0.111792011785713,0.111792011785713,False,159.86977195922654,1.912399048360565,0.8366,,,,,,
C3N4,7,0.257830931071428,0.257830931071428,False,63.26285407684834,2.416384813946705,0.0,,,,,,
C3N4,14,0.584816451071427,0.5848164510714281,False,802.3347453143498,0.381056412603271,5.0405,,,,,,
C3N4,28,0.091987665357141,0.091987665357141,False,310.3335502006495,1.970362531274941,1.134,,,,,,
C3N4,14,0.336138734642855,0.336138734642856,False,87.31712878400397,3.501429834147895,3.1949,408.432,408.082,408.257,318.788,308.801,313.794
C3N4,14,0.5033424574999981,0.5033424575000001,False,80.94938206505206,3.776863911212474,2.9168000000000003,441.727,441.727,441.727,390.681,360.79,375.735
C3N4,14,1.511879594642856,1.5118795946428571,False,78.00252252831889,3.919550161284183,0.873800000000001,383.458,383.458,383.458,279.514,71.699,175.607
C3N4,14,0.147556111071427,0.147556111071427,False,140.30029814646863,2.17914575945711,1.4341,173.302,8.094,90.698,137.808,2.492,70.15
C3N4,7,0.147267648214285,0.147267648214285,False,70.74981022221594,2.160675758678166,1.412999999999999,,,,,,
C3N4,7,0.498118188214284,0.498118188214285,False,41.30566021718049,3.700882616921342,2.476800000000001,391.827,391.827,391.827,381.194,369.953,375.573
C3N4,28,0.29864524642857,0.298645246428571,False,174.2041797199452,3.510074215761665,3.775,,,,,,
C3N4,21,0.121676485357141,0.121676485357143,False,196.24039486319003,2.336940872720853,2.216599999999999,129.01,8.718,68.864,99.299,3.388,51.344
C3N4,28,0.088740559642856,0.088740559642857,False,314.5607125809673,1.9438842012271311,1.181499999999999,,,,,,
C3O2,40,0.5099225162500001,-0.55131149475,False,704.2681292098907,1.283238158883551,3.9183,,,,,,
C3S4,56,0.262706803494898,0.262706803494899,False,1195.5540189958233,1.825519858068124,1.4507,,,,,,
C3S8,22,0.180295664902596,0.180295664902596,False,573.2589873187926,1.694850675915236,1.7443,,,,,,
C4O3,84,1.886345246904762,0.7493088065476181,False,1092.5260264515707,1.751681830555273,0.0519,,,,,,
C50Cl11,244,0.214402518611679,0.177049815174179,False,3590.2942236510385,1.832489186357408,1.700599999999999,,,,,,
C5Cl4,72,0.120833278194442,0.028772069722222,False,1423.9849225150772,1.883197180805504,2.2709,,,,,,
C5F6,88,0.216218132045455,-1.08207659931818,False,1174.5768023574442,1.9684143365046567,2.9654,,,,,,
C5N4,18,0.565152831944445,0.565152831944445,False,278.5821502680412,1.383835057825388,5.8888,,,,,,
C61O2,126,0.369117667142855,0.28489274563492,False,1468.341292246919,1.7294803255737472,1.2642,,,,,,
C6F5,44,0.289071602670454,-0.792840673465908,False,563.6197628913404,1.9687270834032,3.776399999999999,,,,,,
C7Cl5,96,0.138091760494791,0.051784377552084,False,1795.8295875221002,1.9332128911413065,2.072199999999999,,,,,,
C7Cl8,60,0.1193524205,0.008878970333334,False,1260.736352895569,1.937211969159178,3.0458,,,,,,
C7F3,200,0.2597257094625,-0.454336392787498,False,2308.357711325053,2.029602491598905,1.4282,,,,,,
C8Cl5,104,0.130900272572112,0.051231919086537,False,1924.1438161599576,1.887215898796685,2.0397,,,,,,
C9Cl,240,0.233958242718749,0.213244470812497,False,3109.4712679882737,1.839818027614454,1.3653,,,,,,
C9F5,336,0.22119529096726,-0.6288786402827401,False,4093.9549252045135,1.976979749992684,1.501,,,,,,
CBr4,80,0.0,-0.215968716874999,True,2884.98419824968,3.054042881547761,2.9265,,,,,,
CCl,64,0.192071908437499,0.088503048906249,False,1315.1146936545747,1.91777227584888,2.1141,,,,,,
CCl2,36,0.152723033124999,0.014631220416666,False,883.3753384033198,1.870368079857205,3.9193,,,,,,
CCl3,32,0.000322095859374,-0.155031193437499,False,757.0033436461578,2.077216834525348,4.7139,,,,,,
CCl3,8,0.133130151328124,-0.022223137968749,False,251.65984594449,1.562088782292887,1.7503000000000002,,,,,,
CCl4,80,0.0,-0.165710175249999,True,2157.4252776668955,1.8943217597820192,4.5103,,,,,,
CF,48,0.307459999687499,-0.882643504062501,False,592.3586741890442,2.086242522748225,4.467,,,,,,
CF,64,0.38806399828125,-0.802039505468749,False,843.2147045601266,1.954114965229593,3.208599999999999,,,,,,
CF2,18,0.245590394305557,-1.34121427736111,False,250.0673511335229,1.992409267920244,4.9033,,,,,,
CF4,10,0.0,-1.904165606,True,122.84706960969224,2.379130408205632,9.0653,4.682,4.595,4.638,2.272,1.878,2.075
CI,32,0.760551141249999,0.760551141249999,False,1428.0060295401752,2.584572467696466,3.4211,,,,,,
CI2,24,0.290198935,0.290198935,False,995.7008883831626,3.546477879366425,2.575,,,,,,
CI4,5,0.229454606999999,0.229454606999999,False,219.79398968328903,3.925783222986315,1.1181,,,,,,
CN,16,0.5111094381249981,0.5111094381249981,False,314.1651429110382,1.100132464373173,4.8638,,,,,,
CN,32,1.14262593375,1.14262593375,False,763.3724328147022,0.905516778007009,0.1962,,,,,,
CN2,3,0.730336610833331,0.730336610833331,False,18.2604511755,3.639646195855029,0.1347,410.882,384.26,397.571,339.222,243.198,291.21
CN2,6,0.5964921458333321,0.5964921458333321,False,51.674137753524,2.572334422782801,2.716599999999999,,,,,,
CN2,6,0.373985822499999,0.373985822499998,False,52.113900812,2.550627783372581,4.660499999999999,157.639,10.734,84.186,175.311,9.12,92.215
CN2,6,0.7074308208333321,0.7074308208333311,False,36.58884644121677,3.63288751189691,1.1113,,,,,,
CN2,12,0.569716239166666,0.569716239166665,False,71.99348797336829,3.692644072480023,3.6068,,,,,,
CN2,24,1.147429704166667,1.147429704166665,False,637.8446801938142,0.833576997275389,1.7519999999999991,,,,,,
CO,8,0.6618076299999991,-0.66473488375,False,212.11479408906763,0.8771074268368511,6.1541000000000015,,,,,,
CO,16,0.677298694374999,-0.6492438193750001,False,361.2693916719574,1.029965258758632,5.8483,,,,,,
CO,8,0.669821453749999,-0.6567210600000001,False,208.84279704267587,0.890849308053812,5.7126,,,,,,
CO,8,0.5494275362499991,-0.7771149775,False,85.75973257692874,2.169403467654253,0.0,,,,,,
CO2,6,0.449589845000001,-1.319133506666666,False,47.01384000576171,3.10885025110387,7.654599999999999,,,,,,
CO2,6,0.007274903333332,-1.761448448333335,False,82.90508726872658,1.7629676672737,6.5856,,,,,,
CO2,12,0.016811578333333,-1.751911773333334,False,185.84795660231265,1.572887762441512,6.4314,,,,,,
